time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-07-15 10:00:00,['0n23w'],6.0736103,6.8,-0.7263899,0.18310546875
2022-07-15 10:00:00,['0n3w'],,7.09,,0.0
2022-07-15 10:00:00,['10s10w'],6.389537,7.8,-1.4104633,0.28826904296875
2022-07-15 10:00:00,['12n23w'],6.450961,2.5,3.950961,0.26910400390625
2022-07-15 10:00:00,['14s32w'],7.6698065,8.8,-1.1301937,0.0574951171875
2022-07-15 10:00:00,['15n38w'],8.005833,7.0,1.0058327,0.96514892578125
2022-07-15 10:00:00,['20n38w'],6.599683,8.2,-1.600317,0.31756591796875
2022-07-15 10:00:00,['21n23w'],6.9604692,8.1,-1.1395311,0.8126220703125
2022-07-15 10:00:00,['4n23w'],6.2029266,8.6,-2.3970737,0.0557861328125
2022-07-15 10:00:00,['6s10w'],7.4046717,8.2,-0.79532814,0.1685791015625
2022-07-15 10:00:00,['8s30w'],7.2954435,8.5,-1.2045565,0.1356201171875
2022-07-15 11:00:00,['0n23w'],5.6718545,6.6,-0.9281454,0.143310546875
2022-07-15 11:00:00,['0n3w'],,7.26,,0.0
2022-07-15 11:00:00,['10s10w'],5.7618666,7.4,-1.6381335,0.2392578125
2022-07-15 11:00:00,['12n23w'],3.2407122,3.1,0.14071226,0.06915283203125
2022-07-15 11:00:00,['14s32w'],8.274498,9.3,-1.0255022,0.04638671875
2022-07-15 11:00:00,['15n38w'],7.5182076,8.5,-0.98179245,0.956298828125
2022-07-15 11:00:00,['20n38w'],5.455098,7.5,-2.0449018,0.22650146484375
2022-07-15 11:00:00,['21n23w'],6.064302,9.1,-3.0356984,0.65753173828125
2022-07-15 11:00:00,['4n23w'],6.9230413,9.0,-2.0769587,0.056884765625
2022-07-15 11:00:00,['6s10w'],6.7355576,7.7,-0.96444225,0.0927734375
2022-07-15 11:00:00,['8s30w'],7.5182986,9.0,-1.4817014,0.10302734375
2022-07-15 12:00:00,['0n23w'],6.3137655,7.0,-0.6862345,0.15570068359375
2022-07-15 12:00:00,['0n3w'],,7.94,,0.0
2022-07-15 12:00:00,['10s10w'],6.1424446,6.7,-0.5575552,0.186767578125
2022-07-15 12:00:00,['12n23w'],5.0670485,3.7,1.3670485,0.03057861328125
2022-07-15 12:00:00,['14s32w'],6.9266815,9.5,-2.5733185,0.01837158203125
2022-07-15 12:00:00,['15n38w'],7.6528616,8.3,-0.6471386,0.93133544921875
2022-07-15 12:00:00,['20n38w'],6.30637,8.5,-2.1936302,0.15283203125
2022-07-15 12:00:00,['21n23w'],6.040023,7.7,-1.659977,0.5333251953125
2022-07-15 12:00:00,['4n23w'],6.90117,7.6,-0.6988301,0.08184814453125
2022-07-15 12:00:00,['6s10w'],7.6058884,6.7,0.90588856,0.04510498046875
2022-07-15 12:00:00,['8s30w'],7.746955,8.9,-1.1530447,0.08709716796875
2022-07-15 13:00:00,['0n23w'],6.816667,6.8,0.01666689,0.11981201171875
2022-07-15 13:00:00,['0n3w'],,7.74,,0.0
2022-07-15 13:00:00,['10s10w'],6.937447,7.3,-0.36255312,0.1448974609375
2022-07-15 13:00:00,['12n23w'],5.3932405,3.7,1.6932404,0.03240966796875
2022-07-15 13:00:00,['14s32w'],6.9641848,7.7,-0.73581505,0.020263671875
2022-07-15 13:00:00,['15n38w'],8.411942,7.7,0.7119417,0.876220703125
2022-07-15 13:00:00,['20n38w'],6.7432623,8.0,-1.2567377,0.15203857421875
2022-07-15 13:00:00,['21n23w'],5.8857956,6.5,-0.6142044,0.429443359375
2022-07-15 13:00:00,['4n23w'],5.268036,7.9,-2.6319642,0.07489013671875
2022-07-15 13:00:00,['6s10w'],7.2240443,7.8,-0.57595587,0.0364990234375
2022-07-15 13:00:00,['8s30w'],7.8371525,7.4,0.4371524,0.0556640625
2022-07-15 14:00:00,['0n23w'],6.67997,7.2,-0.52003,0.1136474609375
2022-07-15 14:00:00,['0n3w'],,8.25,,0.0
2022-07-15 14:00:00,['10s10w'],6.934676,7.2,-0.26532364,0.1075439453125
2022-07-15 14:00:00,['12n23w'],5.0779924,3.0,2.0779924,0.0252685546875
2022-07-15 14:00:00,['14s32w'],8.244028,7.8,0.4440279,0.0286865234375
2022-07-15 14:00:00,['15n38w'],8.40293,7.6,0.80293036,0.84918212890625
2022-07-15 14:00:00,['20n38w'],7.3753796,7.6,-0.22462034,0.1580810546875
2022-07-15 14:00:00,['21n23w'],6.213566,5.9,0.31356573,0.39080810546875
2022-07-15 14:00:00,['4n23w'],5.392092,7.7,-2.3079076,0.0924072265625
2022-07-15 14:00:00,['6s10w'],5.4754066,7.2,-1.7245932,0.03857421875
2022-07-15 14:00:00,['8s30w'],7.684388,8.4,-0.71561146,0.06549072265625
2022-07-15 15:00:00,['0n23w'],7.3858066,7.1,0.28580666,0.1048583984375
2022-07-15 15:00:00,['0n3w'],,7.19,,0.0
2022-07-15 15:00:00,['10s10w'],6.72408,7.1,-0.37591982,0.10137939453125
2022-07-15 15:00:00,['12n23w'],4.2879953,2.9,1.3879952,0.03533935546875
2022-07-15 15:00:00,['14s32w'],8.050849,7.4,0.65084887,0.03564453125
2022-07-15 15:00:00,['15n38w'],8.059818,7.9,0.15981817,0.82147216796875
2022-07-15 15:00:00,['20n38w'],8.127007,8.2,-0.07299328,0.1441650390625
2022-07-15 15:00:00,['21n23w'],6.1357794,6.3,-0.16422081,0.4066162109375
2022-07-15 15:00:00,['4n23w'],5.273621,6.8,-1.5263791,0.09295654296875
2022-07-15 15:00:00,['6s10w'],5.1424875,6.7,-1.5575123,0.0394287109375
2022-07-15 15:00:00,['8s30w'],6.357932,8.1,-1.7420683,0.059814453125
2022-07-15 16:00:00,['0n23w'],7.721628,7.2,0.5216284,0.0889892578125
2022-07-15 16:00:00,['0n3w'],,7.59,,0.0
2022-07-15 16:00:00,['10s10w'],5.43644,6.8,-1.3635602,0.06591796875
2022-07-15 16:00:00,['12n23w'],5.8221035,3.1,2.7221036,0.02423095703125
2022-07-15 16:00:00,['14s32w'],7.602848,7.4,0.20284796,0.0635986328125
2022-07-15 16:00:00,['15n38w'],8.161269,6.6,1.5612693,0.7890625
2022-07-15 16:00:00,['20n38w'],8.186319,7.6,0.58631945,0.14111328125
2022-07-15 16:00:00,['21n23w'],5.9614043,5.8,0.16140413,0.4521484375
2022-07-15 16:00:00,['4n23w'],4.627138,7.5,-2.8728619,0.0611572265625
2022-07-15 16:00:00,['6s10w'],6.4002447,7.3,-0.8997555,0.0494384765625
2022-07-15 16:00:00,['8s30w'],6.636539,6.9,-0.2634611,0.07421875
2022-07-15 17:00:00,['0n23w'],6.585911,6.2,0.385911,0.08013916015625
2022-07-15 17:00:00,['0n3w'],,7.44,,0.0
2022-07-15 17:00:00,['10s10w'],6.382378,5.7,0.6823783,0.0364990234375
2022-07-15 17:00:00,['12n23w'],4.218562,3.3,0.9185622,0.031982421875
2022-07-15 17:00:00,['14s32w'],8.067351,7.9,0.16735125,0.07879638671875
2022-07-15 17:00:00,['15n38w'],8.544244,8.4,0.1442442,0.7138671875
2022-07-15 17:00:00,['20n38w'],7.9846144,7.1,0.88461447,0.1343994140625
2022-07-15 17:00:00,['21n23w'],6.4785423,5.7,0.7785425,0.47796630859375
2022-07-15 17:00:00,['4n23w'],6.088524,8.0,-1.9114761,0.1407470703125
2022-07-15 17:00:00,['6s10w'],6.3110437,7.3,-0.98895645,0.068359375
2022-07-15 17:00:00,['8s30w'],7.502281,7.6,-0.097718716,0.0966796875
2022-07-15 18:00:00,['0n23w'],7.175338,6.2,0.975338,0.08013916015625
2022-07-15 18:00:00,['0n3w'],,6.94,,0.0
2022-07-15 18:00:00,['10s10w'],4.548999,6.3,-1.7510014,0.00946044921875
2022-07-15 18:00:00,['12n23w'],5.3676515,3.4,1.9676514,0.03265380859375
2022-07-15 18:00:00,['14s32w'],8.410179,7.0,1.4101791,0.06915283203125
2022-07-15 18:00:00,['15n38w'],8.275318,7.1,1.1753182,0.7188720703125
2022-07-15 18:00:00,['20n38w'],8.21904,7.6,0.61904,0.1588134765625
2022-07-15 18:00:00,['21n23w'],7.187389,5.9,1.2873888,0.51129150390625
2022-07-15 18:00:00,['4n23w'],7.299958,8.4,-1.1000414,0.12225341796875
2022-07-15 18:00:00,['6s10w'],6.692766,8.1,-1.4072342,0.00836181640625
2022-07-15 18:00:00,['8s30w'],8.56208,7.6,0.9620805,0.0889892578125
