time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-06-15 10:00:00,['0n23w'],4.648565,3.4,1.2485647,0.042236328125
2022-06-15 10:00:00,['0n3w'],,8.81,,0.0
2022-06-15 10:00:00,['10s10w'],6.768077,3.2,3.5680768,0.58367919921875
2022-06-15 10:00:00,['12n23w'],5.857926,1.8,4.057926,0.56463623046875
2022-06-15 10:00:00,['14s32w'],8.910011,9.4,-0.48998833,0.4991455078125
2022-06-15 10:00:00,['15n38w'],10.713649,9.3,1.4136486,0.8701171875
2022-06-15 10:00:00,['20n38w'],8.661575,6.9,1.7615752,0.41973876953125
2022-06-15 10:00:00,['21n23w'],8.360086,7.2,1.1600866,0.3424072265625
2022-06-15 10:00:00,['4n23w'],7.925913,6.0,1.9259129,0.28521728515625
2022-06-15 10:00:00,['6s10w'],5.5358195,3.4,2.1358194,0.03057861328125
2022-06-15 10:00:00,['8s30w'],6.188118,7.1,-0.9118819,0.00274658203125
2022-06-15 11:00:00,['0n23w'],4.6373944,4.1,0.5373945,0.00958251953125
2022-06-15 11:00:00,['0n3w'],,7.93,,0.0
2022-06-15 11:00:00,['10s10w'],5.495236,4.7,0.7952361,0.50787353515625
2022-06-15 11:00:00,['12n23w'],3.1308558,2.2,0.93085575,0.3238525390625
2022-06-15 11:00:00,['14s32w'],10.004156,9.7,0.3041563,0.37872314453125
2022-06-15 11:00:00,['15n38w'],8.77861,9.0,-0.22138977,0.78741455078125
2022-06-15 11:00:00,['20n38w'],8.22301,6.0,2.22301,0.097412109375
2022-06-15 11:00:00,['21n23w'],8.566059,6.6,1.9660592,0.1168212890625
2022-06-15 11:00:00,['4n23w'],6.797896,5.7,1.0978961,0.14892578125
2022-06-15 11:00:00,['6s10w'],4.816544,2.7,2.116544,0.0166015625
2022-06-15 11:00:00,['8s30w'],6.1299453,6.8,-0.6700549,0.00531005859375
2022-06-15 12:00:00,['0n23w'],5.2474113,3.7,1.5474112,0.0079345703125
2022-06-15 12:00:00,['0n3w'],,8.11,,0.0
2022-06-15 12:00:00,['10s10w'],5.025553,3.8,1.2255533,0.4141845703125
2022-06-15 12:00:00,['12n23w'],8.027086,1.6,6.4270864,0.144775390625
2022-06-15 12:00:00,['14s32w'],9.318529,9.6,-0.28147125,0.32159423828125
2022-06-15 12:00:00,['15n38w'],9.462627,8.6,0.862627,0.54705810546875
2022-06-15 12:00:00,['20n38w'],7.211166,6.6,0.611166,0.04510498046875
2022-06-15 12:00:00,['21n23w'],6.615783,6.8,-0.18421698,0.07080078125
2022-06-15 12:00:00,['4n23w'],4.298104,6.3,-2.0018964,0.07623291015625
2022-06-15 12:00:00,['6s10w'],3.7352087,3.2,0.5352087,0.01995849609375
2022-06-15 12:00:00,['8s30w'],8.38464,6.7,1.6846399,0.0045166015625
2022-06-15 13:00:00,['0n23w'],4.3716,3.6,0.77160025,0.01055908203125
2022-06-15 13:00:00,['0n3w'],,8.12,,0.0
2022-06-15 13:00:00,['10s10w'],5.205952,2.8,2.4059522,0.31732177734375
2022-06-15 13:00:00,['12n23w'],4.9273696,2.0,2.9273696,0.10400390625
2022-06-15 13:00:00,['14s32w'],9.227546,9.2,0.027545929,0.29376220703125
2022-06-15 13:00:00,['15n38w'],8.898917,8.5,0.3989172,0.32940673828125
2022-06-15 13:00:00,['20n38w'],6.101591,6.0,0.10159111,0.04351806640625
2022-06-15 13:00:00,['21n23w'],6.410232,6.4,0.010231972,0.06390380859375
2022-06-15 13:00:00,['4n23w'],4.178685,5.9,-1.7213149,0.0379638671875
2022-06-15 13:00:00,['6s10w'],3.8667772,2.3,1.5667772,0.01904296875
2022-06-15 13:00:00,['8s30w'],7.601602,6.9,0.701602,0.004638671875
2022-06-15 14:00:00,['0n23w'],3.933019,2.8,1.133019,0.0145263671875
2022-06-15 14:00:00,['0n3w'],,7.69,,0.0
2022-06-15 14:00:00,['10s10w'],6.2285113,1.9,4.328511,0.2598876953125
2022-06-15 14:00:00,['12n23w'],5.124849,2.2,2.9248488,0.1417236328125
2022-06-15 14:00:00,['14s32w'],7.4355407,9.1,-1.6644597,0.21307373046875
2022-06-15 14:00:00,['15n38w'],7.8767123,7.5,0.37671232,0.2130126953125
2022-06-15 14:00:00,['20n38w'],7.8948255,5.9,1.9948254,0.04486083984375
2022-06-15 14:00:00,['21n23w'],6.033812,6.2,-0.16618776,0.0865478515625
2022-06-15 14:00:00,['4n23w'],5.370031,5.9,-0.5299692,0.06243896484375
2022-06-15 14:00:00,['6s10w'],4.328996,2.0,2.3289962,0.0352783203125
2022-06-15 14:00:00,['8s30w'],8.212869,6.2,2.012869,0.00341796875
2022-06-15 15:00:00,['0n23w'],3.6752522,3.0,0.6752522,0.0101318359375
2022-06-15 15:00:00,['0n3w'],,7.53,,0.0
2022-06-15 15:00:00,['10s10w'],5.3972754,3.0,2.3972754,0.2740478515625
2022-06-15 15:00:00,['12n23w'],6.1148868,2.3,3.8148868,0.28607177734375
2022-06-15 15:00:00,['14s32w'],6.153392,7.5,-1.3466082,0.21142578125
2022-06-15 15:00:00,['15n38w'],7.18043,8.8,-1.6195703,0.1435546875
2022-06-15 15:00:00,['20n38w'],6.750316,6.6,0.15031624,0.05340576171875
2022-06-15 15:00:00,['21n23w'],6.650788,6.7,-0.04921198,0.0677490234375
2022-06-15 15:00:00,['4n23w'],6.759725,5.2,1.5597253,0.06988525390625
2022-06-15 15:00:00,['6s10w'],5.4225287,2.3,3.1225288,0.03900146484375
2022-06-15 15:00:00,['8s30w'],8.199379,6.1,2.099379,0.0018310546875
2022-06-15 16:00:00,['0n23w'],3.735941,2.3,1.435941,0.0135498046875
2022-06-15 16:00:00,['0n3w'],,7.58,,0.0
2022-06-15 16:00:00,['10s10w'],4.9842925,3.9,1.0842924,0.26727294921875
2022-06-15 16:00:00,['12n23w'],6.9747124,2.4,4.5747123,0.30548095703125
2022-06-15 16:00:00,['14s32w'],10.230947,8.0,2.2309465,0.17437744140625
2022-06-15 16:00:00,['15n38w'],6.1595225,7.9,-1.7404776,0.1185302734375
2022-06-15 16:00:00,['20n38w'],8.085779,7.0,1.0857792,0.04736328125
2022-06-15 16:00:00,['21n23w'],6.693686,6.5,0.19368601,0.09051513671875
2022-06-15 16:00:00,['4n23w'],5.501441,4.8,0.7014408,0.07550048828125
2022-06-15 16:00:00,['6s10w'],6.523995,2.2,4.3239946,0.08221435546875
2022-06-15 16:00:00,['8s30w'],8.413136,6.1,2.3131356,0.00201416015625
2022-06-15 17:00:00,['0n23w'],3.8829474,3.2,0.6829474,0.022216796875
2022-06-15 17:00:00,['0n3w'],,8.92,,0.0
2022-06-15 17:00:00,['10s10w'],4.7359605,3.7,1.0359604,0.2828369140625
2022-06-15 17:00:00,['12n23w'],8.696483,8.6,0.09648228,0.26446533203125
2022-06-15 17:00:00,['14s32w'],9.588062,8.5,1.0880623,0.2281494140625
2022-06-15 17:00:00,['15n38w'],6.619458,8.0,-1.3805418,0.101318359375
2022-06-15 17:00:00,['20n38w'],7.1456885,6.1,1.0456886,0.069580078125
2022-06-15 17:00:00,['21n23w'],6.550135,7.1,-0.54986477,0.0859375
2022-06-15 17:00:00,['4n23w'],4.117081,4.7,-0.58291864,0.086669921875
2022-06-15 17:00:00,['6s10w'],6.169165,2.1,4.069165,0.1243896484375
2022-06-15 17:00:00,['8s30w'],8.646191,5.7,2.9461908,0.00140380859375
