time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-12-15 10:00:00,['0n23w'],7.4933653,7.9,-0.4066348,0.1365966796875
2022-12-15 10:00:00,['10s10w'],4.547311,4.6,-0.052689075,0.5506591796875
2022-12-15 10:00:00,['12n23w'],3.3782365,6.0,-2.6217635,0.01239013671875
2022-12-15 10:00:00,['14s32w'],5.022493,8.9,-3.8775067,0.39935302734375
2022-12-15 10:00:00,['15n38w'],7.788882,8.2,-0.41111803,0.12200927734375
2022-12-15 10:00:00,['20n38w'],6.0056777,8.2,-2.194322,0.07684326171875
2022-12-15 10:00:00,['21n23w'],8.129505,9.1,-0.9704952,0.1708984375
2022-12-15 10:00:00,['4n23w'],3.6153615,1.0,2.6153615,0.072509765625
2022-12-15 10:00:00,['6s10w'],5.689415,4.8,0.8894148,0.13018798828125
2022-12-15 10:00:00,['8s30w'],9.723047,5.9,3.8230472,0.0384521484375
2022-12-15 11:00:00,['0n23w'],6.5149584,7.3,-0.7850418,0.1646728515625
2022-12-15 11:00:00,['10s10w'],6.254621,5.4,0.85462093,0.32965087890625
2022-12-15 11:00:00,['12n23w'],7.494954,6.0,1.4949541,0.01141357421875
2022-12-15 11:00:00,['14s32w'],9.506821,7.5,2.0068207,0.041748046875
2022-12-15 11:00:00,['15n38w'],7.8685246,9.2,-1.3314753,0.0556640625
2022-12-15 11:00:00,['20n38w'],6.452721,9.1,-2.6472793,0.10028076171875
2022-12-15 11:00:00,['21n23w'],7.9698615,8.3,-0.33013868,0.14080810546875
2022-12-15 11:00:00,['4n23w'],3.1157405,1.5,1.6157405,0.05926513671875
2022-12-15 11:00:00,['6s10w'],5.973773,5.5,0.473773,0.0809326171875
2022-12-15 11:00:00,['8s30w'],7.312339,6.8,0.51233864,0.02777099609375
2022-12-15 12:00:00,['0n23w'],6.20383,7.2,-0.99617004,0.1046142578125
2022-12-15 12:00:00,['10s10w'],6.2310166,5.5,0.73101664,0.2296142578125
2022-12-15 12:00:00,['12n23w'],7.1250534,6.3,0.8250532,0.00714111328125
2022-12-15 12:00:00,['14s32w'],3.4164164,8.6,-5.183584,0.03857421875
2022-12-15 12:00:00,['15n38w'],8.108966,7.4,0.7089658,0.003173828125
2022-12-15 12:00:00,['20n38w'],6.765834,8.1,-1.3341665,0.1251220703125
2022-12-15 12:00:00,['21n23w'],7.0500536,9.0,-1.9499464,0.11956787109375
2022-12-15 12:00:00,['4n23w'],4.546672,1.5,3.0466719,0.02069091796875
2022-12-15 12:00:00,['6s10w'],5.8723783,5.5,0.37237835,0.05780029296875
2022-12-15 12:00:00,['8s30w'],3.4677575,8.2,-4.7322426,0.02178955078125
2022-12-15 13:00:00,['0n23w'],6.3715773,7.5,-1.1284227,0.09759521484375
2022-12-15 13:00:00,['10s10w'],6.210169,5.3,0.91016865,0.14306640625
2022-12-15 13:00:00,['12n23w'],7.7465296,6.5,1.2465296,0.00445556640625
2022-12-15 13:00:00,['14s32w'],6.6776705,8.5,-1.8223295,0.03179931640625
2022-12-15 13:00:00,['15n38w'],7.8071194,7.7,0.10711956,0.01434326171875
2022-12-15 13:00:00,['20n38w'],7.728761,8.3,-0.571239,0.0516357421875
2022-12-15 13:00:00,['21n23w'],6.8735332,8.7,-1.8264666,0.12554931640625
2022-12-15 13:00:00,['4n23w'],4.7818356,1.1,3.6818357,0.004150390625
2022-12-15 13:00:00,['6s10w'],5.8744187,4.9,0.97441864,0.05462646484375
2022-12-15 13:00:00,['8s30w'],5.996681,7.2,-1.2033186,0.04449462890625
2022-12-15 14:00:00,['0n23w'],6.18364,7.4,-1.2163601,0.1375732421875
2022-12-15 14:00:00,['10s10w'],5.743486,5.3,0.44348574,0.12799072265625
2022-12-15 14:00:00,['12n23w'],8.332008,7.5,0.83200836,0.0048828125
2022-12-15 14:00:00,['14s32w'],6.8344555,8.6,-1.7655449,0.03973388671875
2022-12-15 14:00:00,['15n38w'],7.9248505,7.9,0.024850368,0.0086669921875
2022-12-15 14:00:00,['20n38w'],7.1100636,8.6,-1.4899368,0.1004638671875
2022-12-15 14:00:00,['21n23w'],6.8439465,8.7,-1.8560534,0.15966796875
2022-12-15 14:00:00,['4n23w'],4.844579,1.9,2.9445791,0.01849365234375
2022-12-15 14:00:00,['6s10w'],5.678549,4.7,0.978549,0.05987548828125
2022-12-15 14:00:00,['8s30w'],7.0453377,7.0,0.045337677,0.0689697265625
2022-12-15 15:00:00,['0n23w'],6.5622864,7.0,-0.43771362,0.197998046875
2022-12-15 15:00:00,['10s10w'],6.1808167,5.1,1.0808167,0.1622314453125
2022-12-15 15:00:00,['12n23w'],8.596095,8.0,0.5960951,0.0023193359375
2022-12-15 15:00:00,['14s32w'],6.789809,8.7,-1.9101906,0.03997802734375
2022-12-15 15:00:00,['15n38w'],8.08633,6.6,1.4863305,0.00921630859375
2022-12-15 15:00:00,['20n38w'],7.779926,7.9,-0.12007427,0.04071044921875
2022-12-15 15:00:00,['21n23w'],7.1843176,8.6,-1.4156828,0.2430419921875
2022-12-15 15:00:00,['4n23w'],5.307408,2.4,2.9074078,0.0208740234375
2022-12-15 15:00:00,['6s10w'],5.403842,5.3,0.10384178,0.04681396484375
