time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-05-01 10:00:00,['0n23w'],5.3557935,5.7,-0.34420633,0.2138671875
2022-05-01 10:00:00,['0n3w'],,3.08,,0.0
2022-05-01 10:00:00,['10s10w'],8.498446,8.4,0.098446846,0.12542724609375
2022-05-01 10:00:00,['12n23w'],7.8561826,7.9,-0.04381752,0.98443603515625
2022-05-01 10:00:00,['14s32w'],6.862142,7.93,-1.0678577,0.00701904296875
2022-05-01 10:00:00,['15n38w'],8.881081,7.5,1.3810806,0.52447509765625
2022-05-01 10:00:00,['20n38w'],8.771758,7.5,1.2717581,0.17626953125
2022-05-01 10:00:00,['21n23w'],5.4980497,8.5,-3.0019503,0.32269287109375
2022-05-01 10:00:00,['4n23w'],6.0559564,3.4,2.6559563,0.262451171875
2022-05-01 10:00:00,['6s10w'],8.31855,8.6,-0.28145027,0.165771484375
2022-05-01 10:00:00,['8s30w'],6.7656217,7.63,-0.86437845,0.02752685546875
2022-05-01 11:00:00,['0n23w'],6.0740385,5.1,0.9740386,0.10748291015625
2022-05-01 11:00:00,['0n3w'],,2.8,,0.0
2022-05-01 11:00:00,['10s10w'],8.878855,8.8,0.07885456,0.1240234375
2022-05-01 11:00:00,['12n23w'],6.381785,7.9,-1.5182152,0.085205078125
2022-05-01 11:00:00,['14s32w'],7.204343,6.85,0.35434294,0.00860595703125
2022-05-01 11:00:00,['15n38w'],8.302641,7.8,0.5026407,0.44195556640625
2022-05-01 11:00:00,['20n38w'],8.956951,8.5,0.45695114,0.13702392578125
2022-05-01 11:00:00,['21n23w'],8.521742,8.8,-0.27825832,0.13861083984375
2022-05-01 11:00:00,['4n23w'],6.3940396,3.9,2.4940395,0.410888671875
2022-05-01 11:00:00,['6s10w'],8.300557,7.2,1.1005573,0.12689208984375
2022-05-01 11:00:00,['8s30w'],6.9057536,7.86,-0.9542465,0.0257568359375
2022-05-01 12:00:00,['0n23w'],6.4481654,6.4,0.04816532,0.0887451171875
2022-05-01 12:00:00,['0n3w'],,3.21,,0.0
2022-05-01 12:00:00,['10s10w'],8.061089,8.6,-0.5389118,0.11090087890625
2022-05-01 12:00:00,['12n23w'],7.313018,7.1,0.21301794,0.06719970703125
2022-05-01 12:00:00,['14s32w'],7.934825,7.14,0.7948251,0.02130126953125
2022-05-01 12:00:00,['15n38w'],8.741995,8.3,0.44199467,0.3251953125
2022-05-01 12:00:00,['20n38w'],8.589185,8.3,0.28918457,0.09832763671875
2022-05-01 12:00:00,['21n23w'],8.702736,8.1,0.6027355,0.010498046875
2022-05-01 12:00:00,['4n23w'],7.4950404,2.0,5.4950404,0.50274658203125
2022-05-01 12:00:00,['6s10w'],7.4533496,7.6,-0.14665031,0.13397216796875
2022-05-01 12:00:00,['8s30w'],7.10066,7.93,-0.82934,0.01641845703125
2022-05-01 13:00:00,['0n23w'],6.6882696,3.0,3.6882696,0.0897216796875
2022-05-01 13:00:00,['0n3w'],,2.27,,0.0
2022-05-01 13:00:00,['10s10w'],8.803072,8.0,0.803072,0.095947265625
2022-05-01 13:00:00,['12n23w'],7.3401046,6.6,0.7401047,0.0657958984375
2022-05-01 13:00:00,['14s32w'],7.2461915,8.02,-0.77380896,0.0059814453125
2022-05-01 13:00:00,['15n38w'],8.170431,7.6,0.57043123,0.22900390625
2022-05-01 13:00:00,['20n38w'],8.249717,8.2,0.04971695,0.0665283203125
2022-05-01 13:00:00,['21n23w'],8.797419,7.4,1.3974185,0.01531982421875
2022-05-01 13:00:00,['4n23w'],8.038913,4.2,3.838913,0.54461669921875
2022-05-01 13:00:00,['6s10w'],7.3784113,7.1,0.2784114,0.1419677734375
2022-05-01 13:00:00,['8s30w'],8.812206,7.72,1.0922065,0.01715087890625
2022-05-01 14:00:00,['0n23w'],6.875818,5.7,1.175818,0.09881591796875
2022-05-01 14:00:00,['0n3w'],,3.11,,0.0
2022-05-01 14:00:00,['10s10w'],8.627018,7.9,0.7270179,0.09149169921875
2022-05-01 14:00:00,['12n23w'],7.192495,7.0,0.19249487,0.09771728515625
2022-05-01 14:00:00,['14s32w'],7.379334,7.75,-0.37066603,0.01385498046875
2022-05-01 14:00:00,['15n38w'],6.9606504,7.6,-0.63934946,0.17987060546875
