time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-04-01 10:00:00,['0n23w'],4.321569,6.4,-2.0784311,0.06640625
2022-04-01 10:00:00,['0n3w'],,5.08,,0.0
2022-04-01 10:00:00,['10s10w'],7.5818086,7.6,-0.018191338,0.02850341796875
2022-04-01 10:00:00,['12n23w'],5.461976,5.8,-0.33802414,0.984375
2022-04-01 10:00:00,['14s32w'],8.339473,5.63,2.7094727,0.01263427734375
2022-04-01 10:00:00,['15n38w'],7.329494,6.2,1.1294942,0.1839599609375
2022-04-01 10:00:00,['20n38w'],6.791552,2.6,4.191552,0.60137939453125
2022-04-01 10:00:00,['21n23w'],7.1777363,6.5,0.6777363,0.1312255859375
2022-04-01 10:00:00,['4n23w'],4.429957,6.1,-1.670043,0.238525390625
2022-04-01 10:00:00,['6s10w'],6.7760706,7.2,-0.4239292,0.00732421875
2022-04-01 10:00:00,['8s30w'],7.5369353,5.24,2.2969356,0.00970458984375
2022-04-01 11:00:00,['0n23w'],5.3780737,4.9,0.4780736,0.10357666015625
2022-04-01 11:00:00,['0n3w'],,6.24,,0.0
2022-04-01 11:00:00,['10s10w'],7.214494,6.6,0.6144943,0.02191162109375
2022-04-01 11:00:00,['12n23w'],5.9227576,5.5,0.42275763,0.0858154296875
2022-04-01 11:00:00,['14s32w'],7.9171467,5.36,2.5571465,0.00604248046875
2022-04-01 11:00:00,['15n38w'],6.9759755,6.7,0.2759757,0.155517578125
2022-04-01 11:00:00,['20n38w'],6.645041,2.6,4.045041,0.55126953125
2022-04-01 11:00:00,['21n23w'],7.5758286,6.7,0.87582874,0.12420654296875
2022-04-01 11:00:00,['4n23w'],5.56807,6.2,-0.6319299,0.3358154296875
2022-04-01 11:00:00,['6s10w'],7.7049356,8.2,-0.49506426,0.01177978515625
2022-04-01 11:00:00,['8s30w'],7.484402,5.79,1.6944022,0.01104736328125
2022-04-01 12:00:00,['0n23w'],6.6202464,6.4,0.22024632,0.12445068359375
2022-04-01 12:00:00,['0n3w'],,6.84,,0.0
2022-04-01 12:00:00,['10s10w'],7.0036254,6.1,0.9036255,0.01922607421875
2022-04-01 12:00:00,['12n23w'],6.0818424,6.8,-0.71815777,0.05987548828125
2022-04-01 12:00:00,['14s32w'],8.118849,5.38,2.7388487,0.00457763671875
2022-04-01 12:00:00,['15n38w'],6.580564,6.8,-0.21943617,0.09375
2022-04-01 12:00:00,['20n38w'],6.4934354,3.3,3.1934354,0.3790283203125
2022-04-01 12:00:00,['21n23w'],6.817762,6.1,0.717762,0.09844970703125
2022-04-01 12:00:00,['4n23w'],5.2669034,7.0,-1.7330966,0.3824462890625
2022-04-01 12:00:00,['6s10w'],7.3554893,7.7,-0.34451056,0.0289306640625
2022-04-01 12:00:00,['8s30w'],7.0738316,4.9,2.1738315,0.0050048828125
2022-04-01 13:00:00,['0n23w'],7.969708,6.1,1.8697081,0.18902587890625
2022-04-01 13:00:00,['0n3w'],,6.72,,0.0
2022-04-01 13:00:00,['10s10w'],6.116899,6.6,-0.4831009,0.026123046875
2022-04-01 13:00:00,['12n23w'],5.1948657,6.8,-1.6051345,0.04730224609375
2022-04-01 13:00:00,['14s32w'],8.215995,5.79,2.4259949,0.001708984375
2022-04-01 13:00:00,['15n38w'],6.929609,6.6,0.32960892,0.0411376953125
2022-04-01 13:00:00,['20n38w'],6.8760576,2.6,4.2760577,0.23699951171875
2022-04-01 13:00:00,['21n23w'],6.1085134,5.5,0.60851336,0.0821533203125
2022-04-01 13:00:00,['4n23w'],7.155482,6.3,0.8554816,0.42596435546875
2022-04-01 13:00:00,['6s10w'],7.603476,6.3,1.3034759,0.022705078125
2022-04-01 13:00:00,['8s30w'],7.063063,4.74,2.3230634,0.0101318359375
2022-04-01 14:00:00,['0n23w'],7.36575,4.7,2.66575,0.19720458984375
2022-04-01 14:00:00,['0n3w'],,6.18,,0.0
2022-04-01 14:00:00,['10s10w'],6.2058415,7.4,-1.1941586,0.035888671875
2022-04-01 14:00:00,['12n23w'],5.718201,7.3,-1.581799,0.016845703125
2022-04-01 14:00:00,['14s32w'],7.2234674,5.57,1.6534672,0.0052490234375
2022-04-01 14:00:00,['15n38w'],7.0963893,6.5,0.5963893,0.02655029296875
2022-04-01 14:00:00,['20n38w'],6.2581387,4.8,1.4581385,0.1910400390625
2022-04-01 14:00:00,['21n23w'],6.3454328,4.8,1.5454326,0.09466552734375
2022-04-01 14:00:00,['4n23w'],6.340979,5.8,0.5409789,0.542724609375
2022-04-01 14:00:00,['6s10w'],7.1933393,7.0,0.19333935,0.01715087890625
2022-04-01 14:00:00,['8s30w'],6.030951,4.58,1.4509511,0.009521484375
2022-04-01 15:00:00,['0n23w'],6.6438828,5.0,1.6438828,0.21478271484375
2022-04-01 15:00:00,['0n3w'],,4.82,,0.0
2022-04-01 15:00:00,['10s10w'],7.134703,6.0,1.1347032,0.0433349609375
2022-04-01 15:00:00,['12n23w'],6.293485,6.4,-0.10651493,0.01971435546875
2022-04-01 15:00:00,['14s32w'],8.845382,4.99,3.855382,0.00555419921875
2022-04-01 15:00:00,['15n38w'],6.8090677,6.2,0.6090679,0.0179443359375
2022-04-01 15:00:00,['20n38w'],6.8787503,3.9,2.9787502,0.13763427734375
2022-04-01 15:00:00,['21n23w'],6.5691857,4.2,2.369186,0.0960693359375
2022-04-01 15:00:00,['4n23w'],6.0986695,6.1,-0.0013303757,0.5615234375
