time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-11-15 10:00:00,['0n23w'],6.9478345,6.2,0.7478347,0.14141845703125
2022-11-15 10:00:00,['10s10w'],7.6697974,7.3,0.36979723,0.69378662109375
2022-11-15 10:00:00,['12n23w'],6.5387397,6.9,-0.3612604,0.2310791015625
2022-11-15 10:00:00,['14s32w'],7.7463965,4.9,2.8463964,0.382080078125
2022-11-15 10:00:00,['15n38w'],8.57411,10.1,-1.5258904,0.019775390625
2022-11-15 10:00:00,['20n38w'],8.344707,7.8,0.54470634,0.03582763671875
2022-11-15 10:00:00,['21n23w'],7.0520196,7.0,0.052019596,0.007568359375
2022-11-15 10:00:00,['4n23w'],7.1070833,1.7,5.4070835,0.39764404296875
2022-11-15 10:00:00,['6s10w'],8.591233,7.8,0.79123306,0.698486328125
2022-11-15 10:00:00,['8s30w'],6.663134,6.8,-0.1368661,0.771484375
2022-11-15 11:00:00,['0n23w'],6.350391,5.9,0.45039082,0.0855712890625
2022-11-15 11:00:00,['10s10w'],8.269446,9.2,-0.93055344,0.611572265625
2022-11-15 11:00:00,['12n23w'],7.0812163,6.3,0.78121614,0.22802734375
2022-11-15 11:00:00,['14s32w'],7.3637056,5.3,2.0637054,0.1248779296875
2022-11-15 11:00:00,['15n38w'],9.991986,9.4,0.59198666,0.00897216796875
2022-11-15 11:00:00,['20n38w'],8.420754,7.3,1.1207542,0.02581787109375
2022-11-15 11:00:00,['21n23w'],6.714803,6.8,-0.08519697,0.0113525390625
2022-11-15 11:00:00,['4n23w'],5.6292195,2.4,3.2292194,0.3021240234375
2022-11-15 11:00:00,['6s10w'],9.042441,8.8,0.24244118,0.559326171875
2022-11-15 11:00:00,['8s30w'],6.6954083,6.0,0.69540834,0.06982421875
2022-11-15 12:00:00,['0n23w'],6.5918527,6.8,-0.20814753,0.05731201171875
2022-11-15 12:00:00,['10s10w'],8.946076,8.1,0.846076,0.54254150390625
2022-11-15 12:00:00,['12n23w'],7.2448144,6.8,0.4448142,0.193359375
2022-11-15 12:00:00,['14s32w'],6.443554,6.0,0.44355392,0.08050537109375
2022-11-15 12:00:00,['15n38w'],9.809289,9.4,0.40928936,0.01409912109375
2022-11-15 12:00:00,['20n38w'],8.010052,8.0,0.010051727,0.03045654296875
2022-11-15 12:00:00,['21n23w'],6.6623845,6.0,0.6623845,0.00677490234375
2022-11-15 12:00:00,['4n23w'],8.193301,5.8,2.393301,0.2607421875
2022-11-15 12:00:00,['6s10w'],8.85069,8.0,0.8506899,0.479736328125
2022-11-15 12:00:00,['8s30w'],7.5095844,4.9,2.6095843,0.037841796875
2022-11-15 13:00:00,['0n23w'],6.9991927,6.5,0.4991927,0.06561279296875
2022-11-15 13:00:00,['10s10w'],8.728541,8.1,0.628541,0.4703369140625
2022-11-15 13:00:00,['12n23w'],7.533154,6.5,1.033154,0.14654541015625
2022-11-15 13:00:00,['14s32w'],6.6352286,6.3,0.33522844,0.032958984375
2022-11-15 13:00:00,['15n38w'],10.369658,9.8,0.5696583,0.01165771484375
2022-11-15 13:00:00,['20n38w'],7.8500724,7.6,0.25007248,0.039794921875
2022-11-15 13:00:00,['21n23w'],6.52203,6.1,0.42202997,0.00634765625
2022-11-15 13:00:00,['4n23w'],7.813482,6.7,1.113482,0.23760986328125
2022-11-15 13:00:00,['6s10w'],9.045603,8.2,0.845603,0.4271240234375
2022-11-15 13:00:00,['8s30w'],7.0229993,5.3,1.7229991,0.0216064453125
2022-11-15 14:00:00,['0n23w'],8.028139,7.2,0.8281393,0.12176513671875
2022-11-15 14:00:00,['10s10w'],8.16059,8.0,0.16059017,0.44561767578125
2022-11-15 14:00:00,['12n23w'],7.250117,6.5,0.7501168,0.11358642578125
2022-11-15 14:00:00,['14s32w'],7.142306,5.7,1.442306,0.06402587890625
2022-11-15 14:00:00,['15n38w'],10.498106,8.7,1.7981062,0.01043701171875
2022-11-15 14:00:00,['20n38w'],7.753122,7.0,0.75312185,0.04949951171875
