time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-01-01 10:00:00,['0n10w'],6.859938,7.28,-0.42006207,0.2225341796875
2022-01-01 10:00:00,['0n23w'],7.3214035,5.0,2.3214035,0.2022705078125
2022-01-01 10:00:00,['12n23w'],7.827699,6.0,1.8276992,0.00299072265625
2022-01-01 10:00:00,['14s32w'],8.004383,6.16,1.8443832,0.1746826171875
2022-01-01 10:00:00,['15n38w'],7.374778,7.9,-0.5252223,0.0443115234375
2022-01-01 10:00:00,['20n38w'],6.833176,3.3,3.5331762,0.02252197265625
2022-01-01 10:00:00,['21n23w'],5.2503686,6.6,-1.3496313,0.54168701171875
2022-01-01 10:00:00,['4n23w'],7.8081098,3.7,4.1081095,0.54473876953125
2022-01-01 10:00:00,['6s10w'],7.074939,7.9,-0.8250613,0.6236572265625
2022-01-01 10:00:00,['8s30w'],8.6861925,7.07,1.6161923,0.06195068359375
2022-01-01 11:00:00,['0n10w'],6.8402543,7.08,-0.23974562,0.11822509765625
2022-01-01 11:00:00,['0n23w'],6.402793,6.1,0.30279303,0.152587890625
2022-01-01 11:00:00,['12n23w'],6.7060056,5.8,0.9060054,0.00115966796875
2022-01-01 11:00:00,['14s32w'],7.894379,6.7,1.1943793,0.42877197265625
2022-01-01 11:00:00,['15n38w'],6.4032927,7.0,-0.59670734,0.02313232421875
2022-01-01 11:00:00,['20n38w'],5.9830627,3.6,2.3830628,0.048828125
2022-01-01 11:00:00,['21n23w'],6.5558043,6.7,-0.14419556,0.28973388671875
2022-01-01 11:00:00,['4n23w'],6.3330503,5.1,1.2330503,0.6783447265625
2022-01-01 11:00:00,['6s10w'],8.235973,7.5,0.73597336,0.44512939453125
2022-01-01 11:00:00,['8s30w'],7.926484,7.08,0.8464842,0.03924560546875
2022-01-01 12:00:00,['0n10w'],6.6883345,7.53,-0.84166574,0.092529296875
2022-01-01 12:00:00,['0n23w'],7.23745,5.3,1.9374499,0.07757568359375
2022-01-01 12:00:00,['12n23w'],6.9134116,5.8,1.1134114,0.0008544921875
2022-01-01 12:00:00,['14s32w'],7.1645555,6.87,0.29455566,0.05084228515625
2022-01-01 12:00:00,['15n38w'],6.948266,7.6,-0.6517339,0.035400390625
2022-01-01 12:00:00,['20n38w'],4.228498,3.1,1.1284981,0.07159423828125
2022-01-01 12:00:00,['21n23w'],6.949669,7.3,-0.3503313,0.1961669921875
2022-01-01 12:00:00,['4n23w'],7.493398,4.5,2.9933982,0.56512451171875
2022-01-01 12:00:00,['6s10w'],7.296781,7.5,-0.20321894,0.40606689453125
2022-01-01 12:00:00,['8s30w'],7.649361,7.18,0.4693613,0.060302734375
2022-01-01 13:00:00,['0n10w'],6.216248,7.33,-1.1137519,0.0870361328125
2022-01-01 13:00:00,['0n23w'],7.5910516,5.3,2.2910514,0.05889892578125
2022-01-01 13:00:00,['12n23w'],6.073311,6.7,-0.62668896,0.00079345703125
2022-01-01 13:00:00,['14s32w'],6.5298934,6.4,0.1298933,0.01513671875
2022-01-01 13:00:00,['15n38w'],6.191113,6.4,-0.2088871,0.00909423828125
2022-01-01 13:00:00,['20n38w'],4.81383,4.3,0.5138297,0.058837890625
2022-01-01 13:00:00,['21n23w'],6.7728667,7.1,-0.32713318,0.28460693359375
2022-01-01 13:00:00,['4n23w'],7.245504,4.1,3.145504,0.6375732421875
2022-01-01 13:00:00,['6s10w'],7.020228,7.2,-0.1797719,0.36865234375
2022-01-01 13:00:00,['8s30w'],7.630656,7.65,-0.01934433,0.0360107421875
2022-01-01 14:00:00,['0n10w'],7.217262,6.91,0.30726194,0.08172607421875
2022-01-01 14:00:00,['0n23w'],7.085941,5.8,1.2859406,0.05377197265625
