time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-09-15 10:00:00,['0n23w'],6.4575624,3.9,2.5575624,0.20501708984375
2022-09-15 10:00:00,['10s10w'],7.7256565,5.7,2.0256567,0.961181640625
2022-09-15 10:00:00,['12n23w'],3.7981043,6.0,-2.2018957,0.345947265625
2022-09-15 10:00:00,['14s32w'],4.719482,4.7,0.019482136,0.0596923828125
2022-09-15 10:00:00,['15n38w'],5.7616153,5.5,0.26161528,0.013671875
2022-09-15 10:00:00,['20n38w'],6.1004915,6.1,0.0004916191,0.427490234375
2022-09-15 10:00:00,['21n23w'],7.2387385,8.1,-0.86126184,0.24371337890625
2022-09-15 10:00:00,['4n23w'],5.1294203,5.9,-0.7705798,0.642578125
2022-09-15 10:00:00,['6s10w'],5.7614684,5.1,0.6614685,0.6370849609375
2022-09-15 10:00:00,['8s30w'],4.9932737,8.0,-3.0067263,0.11798095703125
2022-09-15 11:00:00,['0n23w'],5.6179137,3.9,1.7179136,0.0303955078125
2022-09-15 11:00:00,['10s10w'],5.8377824,6.6,-0.7622175,0.9090576171875
2022-09-15 11:00:00,['12n23w'],5.431968,5.7,-0.2680316,0.30548095703125
2022-09-15 11:00:00,['14s32w'],5.35424,5.2,0.15424013,0.0472412109375
2022-09-15 11:00:00,['15n38w'],4.654692,6.3,-1.645308,0.04827880859375
2022-09-15 11:00:00,['20n38w'],5.7215,8.0,-2.2785,0.30047607421875
2022-09-15 11:00:00,['21n23w'],7.576733,9.2,-1.6232667,0.218017578125
2022-09-15 11:00:00,['4n23w'],5.39272,3.9,1.4927201,0.19635009765625
2022-09-15 11:00:00,['6s10w'],5.284509,5.2,0.08450937,0.44268798828125
2022-09-15 11:00:00,['8s30w'],6.142197,6.2,-0.057802677,0.0452880859375
2022-09-15 12:00:00,['0n23w'],4.727593,4.6,0.12759304,0.02655029296875
2022-09-15 12:00:00,['10s10w'],5.8115726,4.2,1.6115727,0.85009765625
2022-09-15 12:00:00,['12n23w'],7.089004,6.3,0.78900385,0.30426025390625
2022-09-15 12:00:00,['14s32w'],4.6657753,4.2,0.4657755,0.0384521484375
2022-09-15 12:00:00,['15n38w'],4.2871823,6.5,-2.2128177,0.03436279296875
2022-09-15 12:00:00,['20n38w'],6.061829,8.3,-2.238171,0.2308349609375
2022-09-15 12:00:00,['21n23w'],6.7523518,8.6,-1.8476486,0.16241455078125
2022-09-15 12:00:00,['4n23w'],5.1763477,4.7,0.47634792,0.09527587890625
2022-09-15 12:00:00,['6s10w'],5.7261834,4.5,1.2261834,0.28118896484375
2022-09-15 12:00:00,['8s30w'],4.662273,6.6,-1.937727,0.02374267578125
2022-09-15 13:00:00,['0n23w'],4.912131,4.4,0.51213074,0.0238037109375
2022-09-15 13:00:00,['10s10w'],5.5602775,5.8,-0.23972273,0.76531982421875
2022-09-15 13:00:00,['12n23w'],7.7366786,7.5,0.2366786,0.380859375
2022-09-15 13:00:00,['14s32w'],4.364638,5.1,-0.73536205,0.03900146484375
2022-09-15 13:00:00,['15n38w'],5.51255,2.6,2.91255,0.0430908203125
2022-09-15 13:00:00,['20n38w'],5.9385476,7.9,-1.9614525,0.25830078125
2022-09-15 13:00:00,['21n23w'],6.233373,8.2,-1.9666266,0.13885498046875
2022-09-15 13:00:00,['4n23w'],5.6037993,5.4,0.20379925,0.12738037109375
2022-09-15 13:00:00,['6s10w'],5.3022637,5.2,0.10226393,0.1636962890625
2022-09-15 13:00:00,['8s30w'],6.5418363,7.1,-0.55816364,0.0169677734375
2022-09-15 14:00:00,['0n23w'],5.1864157,4.8,0.38641548,0.01702880859375
