time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-07-01 10:00:00,['0n23w'],6.2979164,6.0,0.2979164,0.02008056640625
2022-07-01 10:00:00,['0n3w'],,6.34,,0.0
2022-07-01 10:00:00,['10s10w'],6.779304,7.7,-0.9206958,0.28521728515625
2022-07-01 10:00:00,['12n23w'],6.024708,4.5,1.5247078,0.27197265625
2022-07-01 10:00:00,['14s32w'],7.37914,7.7,-0.3208599,0.0633544921875
2022-07-01 10:00:00,['15n38w'],7.7240944,5.7,2.0240946,0.54290771484375
2022-07-01 10:00:00,['20n38w'],7.7888184,5.7,2.0888186,0.5533447265625
2022-07-01 10:00:00,['21n23w'],6.9228725,8.5,-1.5771275,0.63018798828125
2022-07-01 10:00:00,['4n23w'],6.115675,6.8,-0.6843252,0.01300048828125
2022-07-01 10:00:00,['6s10w'],6.543933,7.2,-0.6560669,0.3311767578125
2022-07-01 10:00:00,['8s30w'],7.4324017,7.2,0.23240185,0.03564453125
2022-07-01 11:00:00,['0n23w'],6.526189,7.6,-1.073811,0.00335693359375
2022-07-01 11:00:00,['0n3w'],,6.06,,0.0
2022-07-01 11:00:00,['10s10w'],8.382615,6.9,1.482615,0.246337890625
2022-07-01 11:00:00,['12n23w'],5.6459055,3.6,2.0459056,0.15216064453125
2022-07-01 11:00:00,['14s32w'],7.2427573,8.4,-1.1572423,0.0382080078125
2022-07-01 11:00:00,['15n38w'],6.9034653,5.4,1.5034652,0.66290283203125
2022-07-01 11:00:00,['20n38w'],7.295332,6.8,0.49533176,0.54815673828125
2022-07-01 11:00:00,['21n23w'],6.5897484,8.0,-1.4102516,0.3302001953125
2022-07-01 11:00:00,['4n23w'],6.4885235,5.8,0.6885233,0.00872802734375
2022-07-01 11:00:00,['6s10w'],6.767695,8.9,-2.1323047,0.210693359375
2022-07-01 11:00:00,['8s30w'],6.7856803,7.4,-0.6143198,0.0179443359375
2022-07-01 12:00:00,['0n23w'],7.1652846,7.0,0.16528463,0.009033203125
2022-07-01 12:00:00,['0n3w'],,6.39,,0.0
2022-07-01 12:00:00,['10s10w'],8.616149,6.7,1.9161491,0.12060546875
2022-07-01 12:00:00,['12n23w'],5.2893186,4.8,0.48931837,0.0985107421875
2022-07-01 12:00:00,['14s32w'],7.9289036,8.8,-0.8710966,0.0360107421875
