time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-05-15 10:00:00,['0n23w'],6.77146,6.3,0.47145987,0.12200927734375
2022-05-15 10:00:00,['0n3w'],,5.3,,0.0
2022-05-15 10:00:00,['10s10w'],6.5664144,5.6,0.96641445,0.0291748046875
2022-05-15 10:00:00,['12n23w'],6.875927,4.2,2.6759272,0.98406982421875
2022-05-15 10:00:00,['14s32w'],5.7414184,5.25,0.49141836,0.11248779296875
2022-05-15 10:00:00,['15n38w'],6.94785,9.4,-2.4521494,0.503173828125
2022-05-15 10:00:00,['20n38w'],9.378505,6.0,3.3785048,0.2109375
2022-05-15 10:00:00,['21n23w'],7.324674,9.4,-2.0753255,0.351318359375
2022-05-15 10:00:00,['4n23w'],3.172133,2.6,0.57213306,0.10870361328125
2022-05-15 10:00:00,['6s10w'],7.4809175,7.5,-0.019082546,0.08404541015625
2022-05-15 10:00:00,['8s30w'],7.1795974,6.19,0.9895973,0.018310546875
2022-05-15 11:00:00,['0n23w'],5.9442253,5.2,0.7442255,0.0252685546875
2022-05-15 11:00:00,['0n3w'],,4.81,,0.0
2022-05-15 11:00:00,['10s10w'],7.289438,6.4,0.8894377,0.0242919921875
2022-05-15 11:00:00,['12n23w'],4.5697074,5.6,-1.0302925,0.01910400390625
2022-05-15 11:00:00,['14s32w'],5.904868,5.25,0.6548681,0.08331298828125
2022-05-15 11:00:00,['15n38w'],6.9314837,9.2,-2.268516,0.3736572265625
2022-05-15 11:00:00,['20n38w'],6.31457,6.3,0.014569759,0.10577392578125
2022-05-15 11:00:00,['21n23w'],8.639075,8.4,0.23907566,0.173095703125
2022-05-15 11:00:00,['4n23w'],4.5324264,2.6,1.9324265,0.1123046875
2022-05-15 11:00:00,['6s10w'],6.9775968,7.3,-0.32240343,0.05859375
2022-05-15 11:00:00,['8s30w'],6.9075227,6.38,0.52752256,0.01629638671875
2022-05-15 12:00:00,['0n23w'],7.539745,5.7,1.839745,0.018798828125
2022-05-15 12:00:00,['0n3w'],,4.63,,0.0
2022-05-15 12:00:00,['10s10w'],6.1055484,5.7,0.40554857,0.02099609375
2022-05-15 12:00:00,['12n23w'],4.8086443,6.2,-1.3913555,0.01068115234375
2022-05-15 12:00:00,['14s32w'],5.436394,4.84,0.59639406,0.07794189453125
2022-05-15 12:00:00,['15n38w'],7.095258,8.6,-1.5047421,0.22601318359375
2022-05-15 12:00:00,['20n38w'],6.6657524,5.8,0.8657522,0.0523681640625
2022-05-15 12:00:00,['21n23w'],8.919166,8.4,0.519166,0.15740966796875
2022-05-15 12:00:00,['4n23w'],5.0290656,4.1,0.9290657,0.14544677734375
2022-05-15 12:00:00,['6s10w'],6.921727,7.5,-0.5782728,0.0318603515625
2022-05-15 12:00:00,['8s30w'],6.8860526,5.56,1.3260527,0.01605224609375
2022-05-15 13:00:00,['0n23w'],6.3566365,5.7,0.6566367,0.0382080078125
2022-05-15 13:00:00,['0n3w'],,4.47,,0.0
2022-05-15 13:00:00,['10s10w'],7.1416283,6.2,0.94162846,0.02569580078125
2022-05-15 13:00:00,['12n23w'],4.291853,6.1,-1.808147,0.008056640625
2022-05-15 13:00:00,['14s32w'],5.069932,4.94,0.12993193,0.0999755859375
2022-05-15 13:00:00,['15n38w'],7.686117,8.8,-1.113883,0.14752197265625
2022-05-15 13:00:00,['20n38w'],5.67881,5.8,-0.12119007,0.03973388671875
2022-05-15 13:00:00,['21n23w'],8.9305525,9.1,-0.1694479,0.09332275390625
2022-05-15 13:00:00,['4n23w'],7.1912313,3.2,3.9912312,0.13031005859375
2022-05-15 13:00:00,['6s10w'],6.697798,7.6,-0.9022021,0.00970458984375
2022-05-15 13:00:00,['8s30w'],6.5574145,6.12,0.43741465,0.02532958984375
2022-05-15 14:00:00,['0n23w'],7.0235105,5.6,1.4235106,0.03619384765625
2022-05-15 14:00:00,['0n3w'],,4.03,,0.0
2022-05-15 14:00:00,['10s10w'],6.5678387,6.1,0.46783876,0.03985595703125
2022-05-15 14:00:00,['12n23w'],4.1005087,4.8,-0.6994915,0.019287109375
2022-05-15 14:00:00,['14s32w'],5.3173804,5.31,0.0073804855,0.05316162109375
2022-05-15 14:00:00,['15n38w'],7.6843643,8.8,-1.1156359,0.236083984375
2022-05-15 14:00:00,['20n38w'],5.2222447,5.6,-0.37775517,0.05584716796875
2022-05-15 14:00:00,['21n23w'],7.986174,8.9,-0.9138255,0.045166015625
2022-05-15 14:00:00,['4n23w'],5.7444673,2.9,2.8444672,0.0760498046875
2022-05-15 14:00:00,['6s10w'],6.663375,6.7,-0.03662491,0.02032470703125
2022-05-15 14:00:00,['8s30w'],6.574493,5.29,1.284493,0.04095458984375
2022-05-15 15:00:00,['0n23w'],7.6420465,5.3,2.3420463,0.07147216796875
2022-05-15 15:00:00,['0n3w'],,4.14,,0.0
2022-05-15 15:00:00,['10s10w'],6.7066336,5.7,1.0066338,0.0389404296875
2022-05-15 15:00:00,['12n23w'],4.090132,4.7,-0.6098676,0.01263427734375
2022-05-15 15:00:00,['14s32w'],5.1772857,4.78,0.39728546,0.0797119140625
2022-05-15 15:00:00,['15n38w'],7.8151326,8.4,-0.584867,0.08782958984375
2022-05-15 15:00:00,['20n38w'],5.4822087,5.5,-0.017791271,0.04547119140625
2022-05-15 15:00:00,['21n23w'],7.074602,9.1,-2.0253983,0.0177001953125
2022-05-15 15:00:00,['4n23w'],4.990223,1.1,3.890223,0.10040283203125
2022-05-15 15:00:00,['6s10w'],7.1081233,7.8,-0.6918769,0.03521728515625
2022-05-15 15:00:00,['8s30w'],6.1705623,4.38,1.7905622,0.05712890625
2022-05-15 16:00:00,['0n23w'],7.1272655,5.3,1.8272653,0.07537841796875
2022-05-15 16:00:00,['0n3w'],,5.83,,0.0
2022-05-15 16:00:00,['10s10w'],6.9969735,6.4,0.5969734,0.05841064453125
2022-05-15 16:00:00,['12n23w'],4.650041,3.4,1.250041,0.03375244140625
2022-05-15 16:00:00,['14s32w'],5.297625,4.57,0.7276249,0.14013671875
2022-05-15 16:00:00,['15n38w'],6.86925,9.4,-2.5307498,0.15869140625
2022-05-15 16:00:00,['20n38w'],5.942086,5.9,0.042086124,0.052001953125
2022-05-15 16:00:00,['21n23w'],7.233113,10.2,-2.966887,0.03497314453125
2022-05-15 16:00:00,['4n23w'],5.6366353,1.9,3.7366352,0.12255859375
2022-05-15 16:00:00,['6s10w'],7.4647427,7.9,-0.43525743,0.03411865234375
2022-05-15 16:00:00,['8s30w'],5.791119,4.14,1.6511192,0.055908203125
2022-05-15 17:00:00,['0n23w'],6.90587,6.0,0.90586996,0.10638427734375
2022-05-15 17:00:00,['0n3w'],,4.41,,0.0
2022-05-15 17:00:00,['10s10w'],7.1824746,6.5,0.6824746,0.0684814453125
2022-05-15 17:00:00,['12n23w'],3.9582138,1.8,2.1582139,0.0556640625
2022-05-15 17:00:00,['14s32w'],6.1669464,4.63,1.5369463,0.11767578125
2022-05-15 17:00:00,['15n38w'],5.880588,9.0,-3.119412,0.1434326171875
2022-05-15 17:00:00,['20n38w'],5.8087735,6.2,-0.3912263,0.03009033203125
2022-05-15 17:00:00,['21n23w'],7.1381507,10.6,-3.4618497,0.03350830078125
2022-05-15 17:00:00,['4n23w'],6.6022415,1.6,5.0022416,0.1785888671875
2022-05-15 17:00:00,['6s10w'],7.183131,8.1,-0.91686916,0.0504150390625
2022-05-15 17:00:00,['8s30w'],5.6838202,5.14,0.5438204,0.06097412109375
2022-05-15 18:00:00,['0n23w'],6.396863,4.6,1.7968631,0.11053466796875
2022-05-15 18:00:00,['0n3w'],,4.87,,0.0
2022-05-15 18:00:00,['10s10w'],6.5878696,6.7,-0.112130165,0.00860595703125
2022-05-15 18:00:00,['12n23w'],4.787147,1.7,3.087147,0.060546875
2022-05-15 18:00:00,['14s32w'],5.5956435,3.42,2.1756434,0.06158447265625
2022-05-15 18:00:00,['15n38w'],7.238405,9.1,-1.8615952,0.138671875
2022-05-15 18:00:00,['20n38w'],5.8048563,6.4,-0.5951438,0.04071044921875
2022-05-15 18:00:00,['21n23w'],7.2015147,10.5,-3.2984853,0.05426025390625
2022-05-15 18:00:00,['4n23w'],8.790866,2.1,6.690866,0.11553955078125
2022-05-15 18:00:00,['6s10w'],6.5309453,7.3,-0.7690549,0.00933837890625
2022-05-15 18:00:00,['8s30w'],6.3473635,4.93,1.4173636,0.0380859375
